frag_c1	frag_c52	1	97	148308.0	0.0	0.0	R
frag_c1	frag_c53	1	129	48521.0	0.0	0.0	F
frag_c1	frag_c53	2	327	119247.0	166886.0	1.3994985198789067	R
frag_c1	frag_c55	3	419	148444.0	89158.0	0.6006170677157716	F
frag_c1	frag_c55	1	163	79383.0	0.0	0.0	R
frag_c1	frag_c56	1	138	115424.0	0.0	0.0	F
frag_c1	frag_c57	1	163	82664.0	0.0	0.0	F
frag_c1	frag_c57	1	151	145588.0	0.0	0.0	R
frag_c1	frag_c58	1	160	173511.0	0.0	0.0	F
frag_c1	frag_c58	64	9806	240516.0	683.25	0.0028407673501970763	R
frag_c1	frag_c59	2	285	158127.5	180597.0	1.1420973581445353	F
frag_c1	frag_c59	2	310	134892.5	201313.0	1.4923957966528902	R
frag_c1	frag_c5	4	594	142468.5	33672.0	0.23634698196443424	F
frag_c1	frag_c5	3	489	140354.0	135112.0	0.9626515810023227	R
frag_c1	frag_c63	2	306	142755.5	135735.0	0.9508215095040121	R
frag_c1	frag_c6	12	1886	249985.5	84142.0	0.3365875220762804	F
frag_c1	frag_c6	10	1571	194694.5	74927.75	0.38484780001489516	R
frag_c1	frag_c72	1	151	169086.0	0.0	0.0	F
frag_c1	frag_c7	2	311	126683.0	147248.0	1.162334330573163	F
frag_c1	frag_c8	8	1165	77745.0	143903.0	1.8509614766222908	R
frag_c1	frag_c9	12	1875	196905.5	253172.0	1.285753826073929	F
frag_c1	frag_c9	11	1630	199009.0	108288.0	0.5441361948454593	R
frag_c10	frag_c11	1	164	123146.0	0.0	0.0	F
frag_c10	frag_c11	3	480	143684.0	73664.0	0.5126806046602266	R
frag_c10	frag_c12	1	161	51901.0	0.0	0.0	F
frag_c10	frag_c12	1	159	76048.0	0.0	0.0	R
frag_c10	frag_c14	2	301	93619.5	90073.0	0.9621179348319527	R
frag_c10	frag_c15	1	164	87298.0	0.0	0.0	R
frag_c10	frag_c16	1	153	82506.0	0.0	0.0	F
frag_c10	frag_c16	2	319	56616.5	34393.0	0.6074730864677258	R
frag_c10	frag_c17	1	155	57986.0	0.0	0.0	F
frag_c10	frag_c18	3	483	82711.0	53985.0	0.6526943211906517	F
frag_c10	frag_c18	2	305	117584.5	88839.0	0.7555332548082443	R
frag_c10	frag_c19	3	481	68710.0	25620.0	0.37287148886624943	F
frag_c10	frag_c1	3	445	178422.0	123450.0	0.6918989810673571	F
frag_c10	frag_c1	3	465	175514.0	44498.0	0.2535296329637522	R
frag_c10	frag_c20	4	641	75953.0	82521.25	1.0864778218108566	F
frag_c10	frag_c23	2	300	60769.0	59890.0	0.9855353881090688	F
frag_c10	frag_c23	1	164	57328.0	0.0	0.0	R
frag_c10	frag_c24	1	157	122908.0	0.0	0.0	F
frag_c10	frag_c24	1	163	117143.0	0.0	0.0	R
frag_c10	frag_c25	2	317	51725.5	37891.0	0.732540043112198	F
frag_c10	frag_c25	1	158	41075.0	0.0	0.0	R
frag_c10	frag_c27	2	318	49837.5	54867.0	1.1009179834462002	F
frag_c10	frag_c27	2	285	30806.5	9293.0	0.3016571178160453	R
frag_c10	frag_c28	2	323	112398.0	9638.0	0.08574885674122315	R
frag_c10	frag_c29	4	608	170515.0	106723.25	0.6258877518106911	F
frag_c10	frag_c29	6	939	114968.5	43688.5	0.38000408807629915	R
frag_c10	frag_c2	2	315	70378.5	95663.0	1.3592645481219408	F
frag_c10	frag_c31	1	152	87979.0	0.0	0.0	F
frag_c10	frag_c32	2	299	55036.0	28280.0	0.5138454829566103	R
frag_c10	frag_c33	2	328	100327.0	82212.0	0.8194404297945718	F
frag_c10	frag_c34	1	163	111876.0	0.0	0.0	F
frag_c10	frag_c34	1	162	40323.0	0.0	0.0	R
frag_c10	frag_c37	1	163	121272.0	0.0	0.0	R
frag_c10	frag_c38	1	164	84711.0	0.0	0.0	F
frag_c10	frag_c38	1	163	28531.0	0.0	0.0	R
frag_c10	frag_c39	2	298	56859.0	31672.0	0.5570270317803689	R
frag_c10	frag_c3	1	146	48277.0	0.0	0.0	F
frag_c10	frag_c41	1	155	60400.0	0.0	0.0	R
frag_c10	frag_c42	1	165	103548.0	0.0	0.0	R
frag_c10	frag_c44	4	644	84022.0	12093.75	0.14393551688843398	F
frag_c10	frag_c44	2	326	58226.5	3825.0	0.06569173829785407	R
frag_c10	frag_c45	1	157	91779.0	0.0	0.0	R
frag_c10	frag_c46	1	155	45111.0	0.0	0.0	R
frag_c10	frag_c47	1	163	63158.0	0.0	0.0	F
frag_c10	frag_c48	1	147	31305.0	0.0	0.0	R
frag_c10	frag_c50	1	146	51639.0	0.0	0.0	R
frag_c10	frag_c53	3	439	59246.0	75174.0	1.2688451541032306	F
frag_c10	frag_c53	317	48408	56165.0	3020.0	0.053770141547226924	R
frag_c10	frag_c55	1	161	77046.0	0.0	0.0	F
frag_c10	frag_c55	1	160	58524.0	0.0	0.0	R
frag_c10	frag_c56	1	163	52726.0	0.0	0.0	F
frag_c10	frag_c58	1	146	67359.0	0.0	0.0	F
frag_c10	frag_c59	1	154	29307.0	0.0	0.0	R
frag_c10	frag_c60	1	164	65351.0	0.0	0.0	F
frag_c10	frag_c61	1	163	13894.0	0.0	0.0	F
frag_c10	frag_c6	2	319	239286.5	36343.0	0.15188069531711984	F
frag_c10	frag_c6	4	635	117654.0	74026.5	0.6291881279004539	R
frag_c10	frag_c7	1	144	83799.0	0.0	0.0	F
frag_c10	frag_c7	2	312	47250.0	3950.0	0.0835978835978836	R
frag_c10	frag_c8	3	454	94600.0	5677.0	0.060010570824524316	F
frag_c10	frag_c8	1	133	106588.0	0.0	0.0	R
frag_c10	frag_c9	2	318	153124.0	40554.0	0.26484417857422743	F
frag_c10	frag_c9	2	314	81760.0	72662.0	0.8887230919765167	R
frag_c11	frag_c10	2	300	79725.5	53485.0	0.6708644034844561	F
frag_c11	frag_c12	1	147	114425.0	0.0	0.0	R
frag_c11	frag_c14	2	318	54734.5	6889.0	0.1258621162155496	F
frag_c11	frag_c14	2	318	136865.0	65388.0	0.47775545245314727	R
frag_c11	frag_c15	3	436	48914.0	72848.0	1.489307764648158	F
frag_c11	frag_c15	2	307	64863.0	24624.0	0.37963091438878865	R
frag_c11	frag_c17	2	300	83499.0	32226.0	0.3859447418531958	R
frag_c11	frag_c18	2	310	81594.0	28120.0	0.3446331838125352	R
frag_c11	frag_c19	7	1071	77822.0	21832.0	0.2805376371720079	F
frag_c11	frag_c1	5	789	102397.0	118965.0	1.1618016152816977	F
frag_c11	frag_c1	1	157	141479.0	0.0	0.0	R
frag_c11	frag_c20	3	438	109841.0	55415.0	0.5045019619267851	F
frag_c11	frag_c20	281	43312	194311.0	3147.5	0.01619825949122798	R
frag_c11	frag_c21	1	164	106431.0	0.0	0.0	R
frag_c11	frag_c22	1	155	55506.0	0.0	0.0	R
frag_c11	frag_c23	2	318	91757.0	6418.0	0.06994561722811339	F
frag_c11	frag_c24	2	325	180259.0	69100.0	0.38333730909413677	F
frag_c11	frag_c24	3	473	137859.0	120940.0	0.8772731559056718	R
frag_c11	frag_c25	1	163	22344.0	0.0	0.0	F
frag_c11	frag_c25	2	252	87681.0	87224.0	0.9947879244077964	R
frag_c11	frag_c26	1	164	53147.0	0.0	0.0	F
frag_c11	frag_c26	1	156	42024.0	0.0	0.0	R
frag_c11	frag_c27	1	164	54439.0	0.0	0.0	R
frag_c11	frag_c28	2	315	153447.0	61126.0	0.39835252562774115	F
frag_c11	frag_c28	3	477	112858.0	92561.0	0.8201545304719204	R
frag_c11	frag_c29	2	310	136433.0	78184.0	0.5730578379131148	F
frag_c11	frag_c29	2	300	173646.0	138540.0	0.7978300680695207	R
frag_c11	frag_c2	2	312	199426.5	21305.0	0.10683133886419308	F
frag_c11	frag_c2	5	782	156915.0	79924.5	0.5093490106108403	R
frag_c11	frag_c31	1	154	73517.0	0.0	0.0	F
frag_c11	frag_c31	2	322	72636.0	51966.0	0.7154303651082108	R
frag_c11	frag_c32	1	158	115645.0	0.0	0.0	F
frag_c11	frag_c33	1	151	103166.0	0.0	0.0	F
frag_c11	frag_c33	4	630	140277.5	72097.5	0.5139633939869188	R
frag_c11	frag_c34	1	154	130207.0	0.0	0.0	F
frag_c11	frag_c34	4	617	132603.5	67956.75	0.5124808168713495	R
frag_c11	frag_c35	1	164	40697.0	0.0	0.0	F
frag_c11	frag_c36	1	145	56401.0	0.0	0.0	R
frag_c11	frag_c37	5	807	104677.0	44977.0	0.42967414045110197	F
frag_c11	frag_c37	2	296	122759.0	42974.0	0.3500680194527489	R
frag_c11	frag_c39	289	44178	184261.0	1760.0	0.00955166855710107	F
frag_c11	frag_c39	1	164	83135.0	0.0	0.0	R
frag_c11	frag_c42	1	155	61718.0	0.0	0.0	F
frag_c11	frag_c42	1	144	95692.0	0.0	0.0	R
frag_c11	frag_c44	1	154	31899.0	0.0	0.0	F
frag_c11	frag_c44	2	320	91196.0	25320.0	0.2776437563051011	R
frag_c11	frag_c45	2	311	94463.0	40086.0	0.42435662640398886	R
frag_c11	frag_c46	1	146	90484.0	0.0	0.0	R
frag_c11	frag_c47	2	319	37171.5	31611.0	0.8504095879907994	R
frag_c11	frag_c4	2	317	110979.0	6242.0	0.05624487515656115	F
frag_c11	frag_c50	2	313	76514.5	14503.0	0.18954577236994294	R
frag_c11	frag_c51	1	62	35703.0	0.0	0.0	R
frag_c11	frag_c52	1	143	25026.0	0.0	0.0	F
frag_c11	frag_c56	1	145	89796.0	0.0	0.0	F
frag_c11	frag_c57	1	138	47671.0	0.0	0.0	F
frag_c11	frag_c58	1	163	73289.0	0.0	0.0	R
frag_c11	frag_c59	1	156	87767.0	0.0	0.0	F
frag_c11	frag_c59	1	160	99728.0	0.0	0.0	R
frag_c11	frag_c5	3	472	84181.0	2367.0	0.02811798386809375	F
frag_c11	frag_c61	1	139	19949.0	0.0	0.0	F
frag_c11	frag_c66	1	158	77358.0	0.0	0.0	F
frag_c11	frag_c67	1	163	78369.0	0.0	0.0	F
frag_c11	frag_c6	137	20635	279583.0	1646.5	0.005889127736664962	F
frag_c11	frag_c6	3	454	173225.0	28211.0	0.16285755520277095	R
frag_c11	frag_c8	1	156	130541.0	0.0	0.0	F
frag_c11	frag_c9	4	639	228254.5	39653.25	0.17372384772260788	F
frag_c11	frag_c9	4	561	175746.0	36638.25	0.2084727390666075	R
frag_c12	frag_c10	1	162	87352.0	0.0	0.0	R
frag_c12	frag_c11	1	163	97270.0	0.0	0.0	R
frag_c12	frag_c13	1	162	29410.0	0.0	0.0	F
frag_c12	frag_c14	1	156	128766.0	0.0	0.0	F
frag_c12	frag_c14	1	163	96329.0	0.0	0.0	R
frag_c12	frag_c16	1	138	42466.0	0.0	0.0	F
frag_c12	frag_c16	1	156	39936.0	0.0	0.0	R
frag_c12	frag_c17	1	130	44797.0	0.0	0.0	R
frag_c12	frag_c18	3	459	26516.0	63582.0	2.397872982350279	F
frag_c12	frag_c18	1	150	127600.0	0.0	0.0	R
frag_c12	frag_c19	1	163	23647.0	0.0	0.0	R
frag_c12	frag_c1	2	318	159960.5	63373.0	0.39617905670462394	F
frag_c12	frag_c1	1	162	253245.0	0.0	0.0	R
frag_c12	frag_c20	1	156	44916.0	0.0	0.0	F
frag_c12	frag_c20	1	154	97010.0	0.0	0.0	R
frag_c12	frag_c22	1	161	48306.0	0.0	0.0	F
frag_c12	frag_c22	1	164	42108.0	0.0	0.0	R
frag_c12	frag_c24	2	311	107342.0	69282.0	0.6454323563935831	F
frag_c12	frag_c24	1	157	59877.0	0.0	0.0	R
frag_c12	frag_c26	1	164	27920.0	0.0	0.0	F
frag_c12	frag_c27	1	155	105815.0	0.0	0.0	F
frag_c12	frag_c27	1	137	55617.0	0.0	0.0	R
frag_c12	frag_c28	2	318	105572.0	49644.0	0.47023832076687	F
frag_c12	frag_c28	2	308	97223.0	109458.0	1.125844707528054	R
frag_c12	frag_c29	3	464	175951.0	106285.0	0.6040602213116152	F
frag_c12	frag_c29	2	312	113357.0	27378.0	0.2415201531444904	R
frag_c12	frag_c2	2	316	144554.0	70288.0	0.48624043610000417	F
frag_c12	frag_c2	2	317	118244.5	120925.0	1.0226691304880988	R
frag_c12	frag_c30	1	165	59556.0	0.0	0.0	R
frag_c12	frag_c31	2	314	78703.5	603.0	0.007661666889020183	F
frag_c12	frag_c32	3	462	47545.0	1053.0	0.022147439268061835	R
frag_c12	frag_c33	2	286	69497.5	17227.0	0.247879420123026	R
frag_c12	frag_c34	1	137	93993.0	0.0	0.0	F
frag_c12	frag_c36	2	321	73038.0	49578.0	0.6787973383718064	F
frag_c12	frag_c37	1	162	138089.0	0.0	0.0	F
frag_c12	frag_c39	1	155	36003.0	0.0	0.0	F
frag_c12	frag_c39	2	306	85398.0	40182.0	0.4705262418323614	R
frag_c12	frag_c3	10	1596	65695.5	695.0	0.010579111202441567	R
frag_c12	frag_c40	1	153	66644.0	0.0	0.0	R
frag_c12	frag_c42	2	301	81375.0	8274.0	0.1016774193548387	F
frag_c12	frag_c42	1	105	75765.0	0.0	0.0	R
frag_c12	frag_c43	2	302	84504.0	7616.0	0.09012591119946985	R
frag_c12	frag_c45	1	165	51236.0	0.0	0.0	F
frag_c12	frag_c45	2	325	74724.5	2409.0	0.03223842247188004	R
